"Gene name"	"Log₂FC"	"FDR"	"Coverage Group 1"	"Coverage Group 2"	"Mean Group 1"	"Mean Group 2"
"C11orf71"	"-0.767052412033081"	"0"	"0.30350562930107117"	"0.5755984783172607"	"0.0547904409468174"	"0.09152436256408691"
"C11orf80"	"-0.8646049499511719"	"6.490355275800055e-166"	"0.1524142473936081"	"0.3322034776210785"	"0.03128231689333916"	"0.05624839663505554"
"C11orf96"	"-0.03981828689575195"	"0.003537626932991847"	"0.8901540040969849"	"0.8847460746765137"	"1.5456026792526245"	"1.5673823356628418"
"C11orf98"	"-1.5608711242675781"	"0"	"0.09132570773363113"	"0.3392374813556671"	"0.018029507249593735"	"0.05228428170084953"
"C12orf29"	"-0.49358510971069336"	"5.193262933102563e-221"	"0.4736842215061188"	"0.720041811466217"	"0.11855065822601318"	"0.16314618289470673"
"C12orf4"	"0.06219148635864258"	"0.0006449640166786477"	"0.44103750586509705"	"0.605968713760376"	"0.10925499349832535"	"0.10487863421440125"
"C12orf43"	"-0.31839537620544434"	"6.81117250861373e-88"	"0.4486440420150757"	"0.6690623164176941"	"0.11223068088293076"	"0.13810887932777405"
"C12orf57"	"-0.36676907539367676"	"0"	"0.9161390662193298"	"0.9308238625526428"	"1.3705978393554688"	"1.5661247968673706"
"C12orf60"	"-0.720545768737793"	"5.400063958184831e-69"	"0.10120003670454025"	"0.18288393318653107"	"0.01273595355451107"	"0.020900633186101913"
"C12orf75"	"0.27488481998443604"	"1.793384832378001e-49"	"0.563450813293457"	"0.6688923835754395"	"0.373981773853302"	"0.3183329403400421"
"C12orf76"	"-0.3843839168548584"	"7.50345106368072e-159"	"0.5358121395111084"	"0.7344411015510559"	"0.1595267653465271"	"0.20356056094169617"
"C14orf119"	"0.12049317359924316"	"2.7986576995208415e-26"	"0.7170462012290955"	"0.7978405356407166"	"0.3548777103424072"	"0.33064940571784973"
"C14orf132"	"1.1925551891326904"	"0"	"0.6984786987304688"	"0.6327030062675476"	"0.36269253492355347"	"0.17503194510936737"
"C14orf28"	"0.7315361499786377"	"5.288003995611446e-240"	"0.474109411239624"	"0.5381857752799988"	"0.1288980096578598"	"0.0796017050743103"
"C14orf93"	"-0.9473671913146973"	"0"	"0.21161296963691711"	"0.4597668945789337"	"0.02894081175327301"	"0.05507838726043701"
"C15orf39"	"-0.5520114898681641"	"8.926604442352507e-136"	"0.2631106376647949"	"0.4843688905239105"	"0.048490509390830994"	"0.07031416147947311"
"C15orf40"	"-0.23669981956481934"	"8.399029378066976e-74"	"0.5887271761894226"	"0.7656183838844299"	"0.19754047691822052"	"0.22900018095970154"
"C15orf48"	"3.3153886795043945"	"0"	"0.39223283529281616"	"0.12836195528507233"	"0.1528768241405487"	"0.01645701937377453"
"C15orf61"	"-0.44823360443115234"	"1.213866803836492e-236"	"0.5463006496429443"	"0.7438027858734131"	"0.17238418757915497"	"0.2284768670797348"
"C16orf46"	"-0.5098376274108887"	"4.02056702327008e-34"	"0.12600396573543549"	"0.23030395805835724"	"0.0157209150493145"	"0.022310979664325714"
"C16orf74"	"-0.7391860485076904"	"7.750805321923653e-286"	"0.2933005690574646"	"0.4333554208278656"	"0.05849025025963783"	"0.09580615162849426"
"C16orf86"	"-0.17457103729248047"	"2.7525583792212965e-11"	"0.2518661916255951"	"0.4176308810710907"	"0.04215117543935776"	"0.04744630679488182"
"C16orf87"	"0.15284276008605957"	"2.163131153231187e-26"	"0.5645847320556641"	"0.6719251871109009"	"0.18152086436748505"	"0.16469325125217438"
"C16orf89"	"1.3761544227600098"	"0"	"0.5490409135818481"	"0.39078614115715027"	"0.22729434072971344"	"0.09377633035182953"
"C16orf95"	"-1.4239153861999512"	"0"	"0.08641216903924942"	"0.29101040959358215"	"0.012097732163965702"	"0.03213499113917351"
"C17orf100"	"-1.3108711242675781"	"8.166325791795072e-294"	"0.0872625932097435"	"0.26835381984710693"	"0.009824500419199467"	"0.02419869601726532"
"C17orf107"	"-1.4759788513183594"	"6.435940607139926e-238"	"0.054474156349897385"	"0.16868852078914642"	"0.005143111106008291"	"0.014241669327020645"
"C17orf113"	"-2.3771347999572754"	"0"	"0.017008408904075623"	"0.1458110362291336"	"0.002044650027528405"	"0.010576780885457993"
"C17orf49"	"-1.372431993484497"	"0"	"0.25290560722351074"	"0.5752926468849182"	"0.058738138526678085"	"0.14551235735416412"
"C17orf58"	"-1.683579683303833"	"0"	"0.23840120434761047"	"0.6265609860420227"	"0.044577114284038544"	"0.13665443658828735"
"C17orf67"	"-0.38808155059814453"	"4.96730022693331e-58"	"0.23518851399421692"	"0.4471685588359833"	"0.04453400894999504"	"0.057888370007276535"
"C17orf75"	"-0.39983201026916504"	"1.5063759322473354e-100"	"0.38656336069107056"	"0.6203510165214539"	"0.08324433863162994"	"0.10843244194984436"
"C17orf80"	"-0.14244365692138672"	"7.687823478292643e-13"	"0.39813852310180664"	"0.5904905200004578"	"0.0834687128663063"	"0.09174454212188721"
"C17orf97"	"-0.21936655044555664"	"8.968503525440993e-14"	"0.19838419556617737"	"0.3635166585445404"	"0.03600442782044411"	"0.04179517552256584"
"C18orf21"	"-0.3476581573486328"	"2.177094472043312e-89"	"0.41722574830055237"	"0.6355913281440735"	"0.09414098411798477"	"0.11832842975854874"
"C18orf25"	"-0.01755213737487793"	"0.38649970601317407"	"0.4505338668823242"	"0.61749666929245"	"0.11409563571214676"	"0.11541463434696198"
"C18orf32"	"-0.9663898944854736"	"0"	"0.5171973705291748"	"0.7592214941978455"	"0.17344149947166443"	"0.31485435366630554"
"C18orf54"	"-0.0731344223022461"	"0.03200900304740284"	"0.1837853193283081"	"0.2893368601799011"	"0.028873780742287636"	"0.030352648347616196"
"C19orf12"	"-0.2684457302093506"	"1.1646854397952239e-77"	"0.5038741230964661"	"0.7194980978965759"	"0.14171487092971802"	"0.1683783382177353"
"C19orf18"	"-0.2303452491760254"	"0.000001296996712585524"	"0.08480582386255264"	"0.14017024636268616"	"0.012767423875629902"	"0.014961205422878265"
"C19orf25"	"-0.1063849925994873"	"7.543132011360278e-15"	"0.5612303018569946"	"0.7635115385055542"	"0.1952189952135086"	"0.20869949460029602"
"C19orf33"	"-0.36236095428466797"	"1.8265639683661152e-22"	"0.15269772708415985"	"0.1810065060853958"	"0.03179102763533592"	"0.040685806423425674"
"C19orf38"	"-2.0536952018737793"	"0"	"0.05135594680905342"	"0.26515114307403564"	"0.008083154447376728"	"0.033139437437057495"
"C19orf44"	"-0.193206787109375"	"9.972575668903805e-12"	"0.23485779762268066"	"0.3963164985179901"	"0.03788036108016968"	"0.0431930311024189"
"C19orf47"	"-0.2626767158508301"	"6.12972523003008e-19"	"0.19370688498020172"	"0.3472653925418854"	"0.028331317007541656"	"0.03389425203204155"
"C19orf48P"	"-1.288276195526123"	"0"	"0.39587074518203735"	"0.698285698890686"	"0.09255141019821167"	"0.21255534887313843"
"C19orf53"	"0.30085045099258423"	"1.1158222566029333e-255"	"0.879523754119873"	"0.8990519642829895"	"1.0280205011367798"	"0.8991695642471313"
"C19orf73"	"-0.08255386352539062"	"0.13004880409672914"	"0.07474251091480255"	"0.12970419228076935"	"0.00926627404987812"	"0.009809304028749466"
"C19orf81"	"-1.9085240364074707"	"0"	"0.060190871357917786"	"0.23032094538211823"	"0.007168041542172432"	"0.026649026200175285"
"C1D"	"-0.32712703943252563"	"2.4165109576949224e-213"	"0.7443541288375854"	"0.8607727289199829"	"0.37994953989982605"	"0.45732951164245605"
"C1GALT1"	"-0.6369163990020752"	"0"	"0.4263441264629364"	"0.6670149564743042"	"0.10121739655733109"	"0.15326550602912903"
"C1GALT1C1"	"-0.5035610198974609"	"0"	"0.5767740607261658"	"0.7534787654876709"	"0.1835387945175171"	"0.2512362599372864"
"C1GALT1C1L"	"-2.511909008026123"	"0"	"0.033071909099817276"	"0.18748831748962402"	"0.002718642819672823"	"0.015408221632242203"
"C1QA"	"0.4332568645477295"	"2.3976736644468854e-35"	"0.24917320907115936"	"0.2399119883775711"	"0.07524486631155014"	"0.05626271292567253"
"C1QB"	"0.24893808364868164"	"8.551330502363146e-12"	"0.22295190393924713"	"0.20635607838630676"	"0.05818851292133331"	"0.04918934777379036"
"C1QBP"	"-0.36192911863327026"	"1.9274043478691603e-293"	"0.7687328457832336"	"0.8597193360328674"	"0.5133996605873108"	"0.6218029260635376"
"C1QC"	"0.4024534225463867"	"8.067962790765368e-19"	"0.1629972606897354"	"0.17731110751628876"	"0.03780992329120636"	"0.028736671432852745"
"C1QL1"	"1.3505833148956299"	"0"	"0.3935084640979767"	"0.22030514478683472"	"0.14126867055892944"	"0.05779709666967392"
"C1QTNF1"	"-1.9461438655853271"	"0"	"0.23566097021102905"	"0.6307235956192017"	"0.08249972760677338"	"0.2862226665019989"
"C1QTNF12"	"-0.6607780456542969"	"5.3725000832660555e-30"	"0.06189171224832535"	"0.14253190159797668"	"0.010517499409615993"	"0.016577070578932762"
"C1QTNF2"	"0.48086249828338623"	"2.3307071575033758e-176"	"0.5688840746879578"	"0.4939599335193634"	"0.24464865028858185"	"0.18116065859794617"
"C1QTNF3"	"-0.46005797386169434"	"2.521579929122207e-84"	"0.29637154936790466"	"0.35560765862464905"	"0.10605761408805847"	"0.14315615594387054"
"C1QTNF4"	"-2.1039390563964844"	"0"	"0.2568269968032837"	"0.6677455306053162"	"0.05867969989776611"	"0.2309538722038269"
"C1QTNF5"	"-1.2424259185791016"	"7.294035404768778e-198"	"0.05745062977075577"	"0.17766790091991425"	"0.021846843883395195"	"0.05093788355588913"
"C1QTNF6"	"-0.33630824089050293"	"7.176280660659162e-73"	"0.3560899496078491"	"0.5059720873832703"	"0.09043002128601074"	"0.1128743439912796"
"C1QTNF7"	"-1.4896037578582764"	"0"	"0.2897571623325348"	"0.6200876832008362"	"0.08383671939373016"	"0.21959619224071503"
"C1QTNF7-AS1"	"-2.0933732986450195"	"0"	"0.06307285279035568"	"0.17014119029045105"	"0.02570747397840023"	"0.10537534207105637"
"C1R"	"0.5620356798171997"	"0"	"0.879523754119873"	"0.8917545676231384"	"1.4167585372924805"	"1.1365008354187012"
"C1RL"	"-0.3607203960418701"	"1.639293877422894e-137"	"0.5378909707069397"	"0.7269313931465149"	"0.19798175990581512"	"0.24774549901485443"
"C1RL-AS1"	"-0.3306565284729004"	"3.0350927782865763e-57"	"0.36374375224113464"	"0.4675399661064148"	"0.08577275276184082"	"0.10672453790903091"
"C1S"	"1.2280653715133667"	"0"	"0.9492110013961792"	"0.9026368856430054"	"1.911278486251831"	"1.241159200668335"
"C1orf109"	"-0.49086999893188477"	"4.446435740154665e-153"	"0.36090901494026184"	"0.6188303828239441"	"0.07575033605098724"	"0.1048886775970459"
"C1orf112"	"-0.5117273330688477"	"1.9835000647096237e-62"	"0.174525186419487"	"0.32723379135131836"	"0.028814738616347313"	"0.040835194289684296"
"C1orf115"	"0.01306295394897461"	"0.7479281647184842"	"0.14546914398670197"	"0.2149531990289688"	"0.03221219778060913"	"0.03192643076181412"
"C1orf122"	"0.2100658416748047"	"6.628924910640638e-88"	"0.7804025411605835"	"0.8554972410202026"	"0.5888581275939941"	"0.5266594290733337"
"C1orf131"	"0.17012882232666016"	"9.9362258119551e-29"	"0.5767740607261658"	"0.7201012372970581"	"0.19149109721183777"	"0.1719151735305786"
"C1orf159"	"-0.6149353981018066"	"2.9350632942171434e-126"	"0.23296797275543213"	"0.4516115188598633"	"0.038736771792173386"	"0.058730095624923706"
"C1orf162"	"0.2311992645263672"	"0.000009200841104610497"	"0.11244448274374008"	"0.16760963201522827"	"0.022069958969950676"	"0.01883254386484623"
"C1orf167"	"1.2060236930847168"	"5.917441363477377e-251"	"0.27057546377182007"	"0.21227721869945526"	"0.05236492305994034"	"0.023035617545247078"
"C1orf174"	"-0.1301565170288086"	"7.347909143122031e-17"	"0.5114806890487671"	"0.699016273021698"	"0.14197984337806702"	"0.15439896285533905"
"C1orf198"	"-0.6664869785308838"	"0"	"0.5267882347106934"	"0.7342117428779602"	"0.16742391884326935"	"0.25408101081848145"
"C1orf21"	"0.04394048452377319"	"0.000045862506881891104"	"0.7866861820220947"	"0.881084680557251"	"0.6045460104942322"	"0.5908430814743042"
"C1orf216"	"-0.14329290390014648"	"3.001736916177061e-13"	"0.3575073182582855"	"0.5317124724388123"	"0.07167446613311768"	"0.07887104898691177"
"C1orf220"	"0.57843017578125"	"1.398206779099582e-31"	"0.13337427377700806"	"0.1468389481306076"	"0.018929816782474518"	"0.012716692872345448"
"C1orf226"	"1.744248867034912"	"5.3998955858205924e-198"	"0.18652555346488953"	"0.11424299329519272"	"0.02909550815820694"	"0.008773673325777054"
"C1orf35"	"-0.09213018417358398"	"1.290456846858641e-12"	"0.6278938055038452"	"0.7980784177780151"	"0.2537994086742401"	"0.26847249269485474"
"C1orf43"	"-0.16409224271774292"	"2.714508794410724e-63"	"0.7595672011375427"	"0.8709074258804321"	"0.4550219178199768"	"0.49811625480651855"
"C1orf50"	"0.19357085227966309"	"1.0895001769432857e-19"	"0.3954455256462097"	"0.5199636220932007"	"0.09390275925397873"	"0.08258505910634995"
"C1orf52"	"-0.3113213777542114"	"2.0388418451496303e-158"	"0.6422092318534851"	"0.819953441619873"	"0.24682019650936127"	"0.2981566786766052"
"C1orf53"	"-0.7288074493408203"	"3.169580586872552e-86"	"0.10932628065347672"	"0.2839169502258301"	"0.015521559864282608"	"0.02559373714029789"
"C1orf54"	"-0.6602340936660767"	"0"	"0.5221109390258789"	"0.7875698804855347"	"0.2623830735683441"	"0.3880750238895416"
"C1orf56"	"0.18574368953704834"	"2.9390125871864614e-27"	"0.5891996622085571"	"0.725597620010376"	"0.2557883560657501"	"0.22814495861530304"
"C1orf74"	"-0.6903519630432129"	"8.826216367699337e-50"	"0.08267977088689804"	"0.1519615352153778"	"0.006913214921951294"	"0.011132151819765568"
"C2"	"2.207442283630371"	"0"	"0.6465085744857788"	"0.42373889684677124"	"0.43592649698257446"	"0.1118135005235672"
"C20orf96"	"-0.6094286441802979"	"4.418321527319342e-227"	"0.3792403042316437"	"0.6011009812355042"	"0.07657485455274582"	"0.11459234356880188"
"C21orf58"	"-1.2812190055847168"	"0"	"0.1594538390636444"	"0.3567035496234894"	"0.023023495450615883"	"0.05506229028105736"
"C21orf62"	"-1.2928152084350586"	"2.497486411322702e-72"	"0.023906264454126358"	"0.10231578350067139"	"0.004296114668250084"	"0.010493122041225433"
"C21orf62-AS1"	"-0.7659339904785156"	"1.3530058354441985e-131"	"0.15180005133152008"	"0.31709906458854675"	"0.025888128206133842"	"0.04363096132874489"
"C21orf91"	"-0.14277386665344238"	"5.5281295243173845e-16"	"0.45313239097595215"	"0.6290925741195679"	"0.10927342623472214"	"0.11998406797647476"
"C22orf15"	"-1.3006229400634766"	"6.868131556013583e-101"	"0.03685155510902405"	"0.12994205951690674"	"0.004311804659664631"	"0.010588174685835838"
"C22orf23"	"-1.8861327171325684"	"4.770889618828259e-197"	"0.018000567331910133"	"0.10825390368700027"	"0.0028781325090676546"	"0.010597789660096169"
"C22orf39"	"-0.2579047679901123"	"9.726552015907785e-89"	"0.6014835238456726"	"0.7790917158126831"	"0.23977218568325043"	"0.28065550327301025"
"C22orf46P"	"-0.4713611602783203"	"3.1205077544212544e-63"	"0.21836908161640167"	"0.3738892674446106"	"0.0365881584584713"	"0.05037543550133705"
"C2CD2"	"-0.21302270889282227"	"4.311653892335406e-34"	"0.4683926999568939"	"0.6098679900169373"	"0.13931871950626373"	"0.1598002165555954"
"C2CD2L"	"-0.12460613250732422"	"0.0002838265466116394"	"0.17471416294574738"	"0.3031160235404968"	"0.025629790499806404"	"0.02790987119078636"
"C2CD3"	"-0.8074564933776855"	"0"	"0.3096475601196289"	"0.5359600186347961"	"0.0658261626958847"	"0.11250709742307663"
"C2CD4B"	"-0.21362066268920898"	"0.000001187132960785963"	"0.10257016122341156"	"0.11860101670026779"	"0.0318361334502697"	"0.03682451695203781"
"C2CD5"	"-0.346177339553833"	"1.9761058028565162e-78"	"0.44968345761299133"	"0.6630222201347351"	"0.13044917583465576"	"0.16307702660560608"
"C2CD6"	"-2.3560256958007812"	"0"	"0.049466125667095184"	"0.21980392932891846"	"0.007150134537369013"	"0.03607816621661186"
"C2orf27A"	"-0.527214527130127"	"1.1022713522706854e-53"	"0.1401304006576538"	"0.2644205391407013"	"0.03702409565448761"	"0.05293121561408043"
"C2orf42"	"-0.1535019874572754"	"7.181183684251236e-9"	"0.27714258432388306"	"0.440185546875"	"0.047885969281196594"	"0.05312151461839676"
"C2orf49"	"-0.23850584030151367"	"6.579408360146277e-64"	"0.5368987917900085"	"0.7441765666007996"	"0.17732462286949158"	"0.20611736178398132"
"C2orf49-DT"	"0.3028721809387207"	"5.78671999212399e-14"	"0.14759519696235657"	"0.15957319736480713"	"0.02411121502518654"	"0.01958983950316906"
"C2orf68"	"-0.150681734085083"	"8.592214677884801e-18"	"0.4662666618824005"	"0.6564724445343018"	"0.12173137813806534"	"0.13427071273326874"
"C2orf69"	"-0.19803261756896973"	"3.7526940732171955e-28"	"0.43224984407424927"	"0.6396435499191284"	"0.1047275960445404"	"0.1192510798573494"
"C2orf74"	"-0.7075707912445068"	"2.730859473709608e-290"	"0.2905603349208832"	"0.538670003414154"	"0.07271251082420349"	"0.1161523312330246"
"C2orf76"	"0.3782236576080322"	"1.3767741290910103e-110"	"0.57771897315979"	"0.6975210905075073"	"0.185940220952034"	"0.1460239440202713"
"C2orf81"	"-0.33039093017578125"	"2.197538487228389e-22"	"0.14551639556884766"	"0.23875664174556732"	"0.019614873453974724"	"0.024601202458143234"
"C2orf88"	"0.9011268615722656"	"4.551474238471419e-202"	"0.35665690898895264"	"0.31745585799217224"	"0.08517801016569138"	"0.04651039093732834"
"C2orf92"	"-1.0698332786560059"	"4.3904963882486095e-179"	"0.09349900484085083"	"0.2513209879398346"	"0.013983169570565224"	"0.02913106419146061"
"C3"	"-0.663557767868042"	"1.7979736535074805e-212"	"0.40598130226135254"	"0.46179723739624023"	"0.2819643020629883"	"0.4160445034503937"
"C3orf14"	"0.29001903533935547"	"3.8939651267507926e-48"	"0.45728999376296997"	"0.5562635064125061"	"0.12176336348056793"	"0.10066501796245575"
"C3orf18"	"-0.19922161102294922"	"3.479522970409318e-12"	"0.25375601649284363"	"0.3939123749732971"	"0.042349305003881454"	"0.048470638692379"
"C3orf33"	"-0.040174007415771484"	"0.15461408195236565"	"0.2675517201423645"	"0.4300253093242645"	"0.04868423566222191"	"0.05002513900399208"
"C3orf38"	"-0.2551534175872803"	"3.5147375486630818e-71"	"0.5205518007278442"	"0.7258099913597107"	"0.14876167476177216"	"0.17515183985233307"
"C3orf52"	"-0.8307704925537109"	"1.5792563158329601e-58"	"0.06604932248592377"	"0.1585707664489746"	"0.01026020385324955"	"0.018176892772316933"
"C3orf62"	"0.08873367309570312"	"0.00032786616221827295"	"0.3211754560470581"	"0.4527159035205841"	"0.061947051435709"	"0.058357469737529755"
"C3orf70"	"1.5830368995666504"	"0"	"0.7074553370475769"	"0.5218410491943359"	"0.3791356384754181"	"0.14312928915023804"
"C3orf80"	"-1.163896083831787"	"1.361794583118285e-112"	"0.048899177461862564"	"0.10932429134845734"	"0.006999848876148462"	"0.01561642624437809"
"C4orf19"	"-0.6671843528747559"	"1.7261844935998166e-29"	"0.044032882899045944"	"0.13957558572292328"	"0.012088708579540253"	"0.019128886982798576"
"C4orf3"	"0.7781013250350952"	"0"	"0.9319190979003906"	"0.9174100160598755"	"1.4262640476226807"	"1.0453944206237793"
"C4orf33"	"-0.08882641792297363"	"0.000010886413954115649"	"0.3654918372631073"	"0.5554564595222473"	"0.07703053206205368"	"0.08172761648893356"
"C4orf36"	"0.6973252296447754"	"2.7474268334282192e-47"	"0.14905981719493866"	"0.15792514383792877"	"0.026569001376628876"	"0.016468742862343788"
"C4orf46"	"-0.6445879936218262"	"2.234323612596928e-200"	"0.30634036660194397"	"0.5244066119194031"	"0.058094579726457596"	"0.08939152210950851"
"C4orf47"	"-1.438075065612793"	"0"	"0.09505811333656311"	"0.23561343550682068"	"0.01384983491152525"	"0.037091970443725586"
"C4orf48"	"0.6755779981613159"	"0"	"0.6417367458343506"	"0.6104286909103394"	"0.4325086176395416"	"0.29176199436187744"
"C5"	"-1.0552315711975098"	"7.241088785821848e-217"	"0.12397240847349167"	"0.31047284603118896"	"0.019047198817133904"	"0.03918266296386719"
"C5AR1"	"-0.31438302993774414"	"4.5717158182701945e-15"	"0.13469715416431427"	"0.20479297637939453"	"0.0234875176101923"	"0.0291236974298954"
"C5AR2"	"-1.3732566833496094"	"2.983000081828596e-91"	"0.023622790351510048"	"0.10072718560695648"	"0.004010770469903946"	"0.010357135906815529"
"C5orf15"	"-0.7148741483688354"	"0"	"0.6321931481361389"	"0.8334097862243652"	"0.25381961464881897"	"0.3881477415561676"
"C5orf22"	"0.17708921432495117"	"1.6838037972355373e-12"	"0.34026268124580383"	"0.49574393033981323"	"0.07362329959869385"	"0.06539048254489899"
"C5orf24"	"0.22487276792526245"	"1.5082485770237e-108"	"0.7984503507614136"	"0.8694037795066833"	"0.5682792067527771"	"0.503669261932373"
"C5orf34"	"-0.9688749313354492"	"4.639357460745522e-183"	"0.12194085121154785"	"0.2686511278152466"	"0.015416279435157776"	"0.029955122619867325"
"C5orf63"	"-1.2057361602783203"	"1.5527263158784877e-230"	"0.08565624058246613"	"0.26363900303840637"	"0.01231987215578556"	"0.02819102630019188"
"C6"	"-7.364422798156738"	"0"	"0.0012283851392567158"	"0.14942148327827454"	"0.00014051262405700982"	"0.02289184369146824"
"C6orf120"	"-0.46126699447631836"	"2.186647180522448e-177"	"0.43796655535697937"	"0.6707358360290527"	"0.11105683445930481"	"0.1498938351869583"
"C6orf132"	"0.6040782928466797"	"4.188205032434064e-74"	"0.25805535912513733"	"0.23875664174556732"	"0.04615204408764839"	"0.030601555481553078"
"C6orf136"	"-0.4963951110839844"	"3.4909569902085485e-104"	"0.27081167697906494"	"0.47737738490104675"	"0.04306219145655632"	"0.060223668813705444"
"C6orf163"	"-0.5061511993408203"	"5.5198896446412875e-15"	"0.038457904011011124"	"0.11728426814079285"	"0.006134717259556055"	"0.008701680228114128"
"C6orf226"	"-0.0017778873443603516"	"0.9173841919248661"	"0.4906926155090332"	"0.6724348664283752"	"0.1419173777103424"	"0.14208053052425385"
"C6orf47"	"0.1267848014831543"	"2.0311139635726465e-11"	"0.4505811333656311"	"0.6242163181304932"	"0.1165442168712616"	"0.10724607855081558"
"C6orf52"	"-0.7030863761901855"	"1.6725263453447062e-44"	"0.05593876913189888"	"0.17503440380096436"	"0.008022462949156761"	"0.013027741573750973"
"C6orf62"	"0.4078294038772583"	"3.724691235609807e-263"	"0.7748748064041138"	"0.8430942893028259"	"0.4678099751472473"	"0.37129542231559753"
"C6orf89"	"0.29201173782348633"	"2.5188491612790907e-132"	"0.717802107334137"	"0.8458552360534668"	"0.39709144830703735"	"0.3351607024669647"
"C7"	"-3.860647678375244"	"0"	"0.22299915552139282"	"0.5856652855873108"	"0.08913303166627884"	"0.8562344908714294"
"C7orf25"	"-0.7902078628540039"	"1.7720548820948684e-98"	"0.08995559066534042"	"0.213152214884758"	"0.013159344904124737"	"0.022648729383945465"
"C7orf31"	"0.0162506103515625"	"0.6360565974505693"	"0.20334498584270477"	"0.32577264308929443"	"0.03190460428595543"	"0.03155282139778137"
"C7orf50"	"-0.03373456001281738"	"0.001787898263533615"	"0.761646032333374"	"0.867483913898468"	"0.49295613169670105"	"0.5021215081214905"
"C8orf33"	"-0.519654393196106"	"0"	"0.5986959934234619"	"0.8075929880142212"	"0.22328715026378632"	"0.3064991235733032"
"C8orf34"	"0.4663848876953125"	"7.364693240863168e-33"	"0.24137768149375916"	"0.17171280086040497"	"0.0595913790166378"	"0.043482597917318344"
"C8orf44"	"0.6116085052490234"	"2.4663690596210072e-60"	"0.22418029606342316"	"0.24963895976543427"	"0.043517060577869415"	"0.028693614527583122"
"C8orf48"	"-0.5204834938049316"	"2.0904000498498194e-38"	"0.11116885393857956"	"0.21518255770206451"	"0.012519169598817825"	"0.017909489572048187"
"C8orf58"	"-0.6250896453857422"	"4.193669648501647e-123"	"0.21501465141773224"	"0.43524983525276184"	"0.031279388815164566"	"0.04784194380044937"
"C8orf76"	"-0.45939016342163086"	"6.674911230875623e-173"	"0.4090994894504547"	"0.6632431149482727"	"0.09759537130594254"	"0.1318667232990265"
"C8orf82"	"-0.6100971698760986"	"0"	"0.4599829912185669"	"0.6820428967475891"	"0.13666777312755585"	"0.2017412930727005"
"C8orf88"	"-0.035929203033447266"	"0.04658303279753742"	"0.4748181104660034"	"0.5996992588043213"	"0.13621564209461212"	"0.13942177593708038"
"C9orf153"	"-1.948732852935791"	"8.738923530207256e-253"	"0.04176509380340576"	"0.12594084441661835"	"0.0038309660740196705"	"0.014708546921610832"
"C9orf24"	"-1.5534181594848633"	"9.207522411030036e-217"	"0.05995464324951172"	"0.14711079001426697"	"0.011992019601166248"	"0.03479737788438797"
"C9orf40"	"0.1039113998413086"	"0.00006620287654917524"	"0.3012850880622864"	"0.4146830439567566"	"0.05056966468691826"	"0.047136906534433365"
"C9orf64"	"0.2174074649810791"	"2.748722974519151e-24"	"0.4025323688983917"	"0.5155121684074402"	"0.08833178877830505"	"0.07643456012010574"
"C9orf72"	"-0.6249654293060303"	"7.28289114975185e-301"	"0.4256354570388794"	"0.6638972163200378"	"0.1040308028459549"	"0.1562134027481079"
"C9orf78"	"0.11987340450286865"	"9.452757145651196e-31"	"0.7519134283065796"	"0.852591872215271"	"0.43346747756004333"	"0.40502169728279114"
"C9orf85"	"-0.7629554271697998"	"0"	"0.4657469391822815"	"0.7316122055053711"	"0.11935288459062576"	"0.1948426216840744"
"CA1"	"2.2833900451660156"	"2.4686250600248777e-196"	"0.11896437406539917"	"0.05469188094139099"	"0.034794896841049194"	"0.007246853783726692"
"CA11"	"-0.06155061721801758"	"0.0035013823351407497"	"0.38174429535865784"	"0.5629321932792664"	"0.09467044472694397"	"0.09859979897737503"
"CA12"	"-1.748032808303833"	"0"	"0.1415477693080902"	"0.3093939423561096"	"0.03466672822833061"	"0.11197737604379654"
"CA13"	"-0.24996089935302734"	"2.2040672897292166e-10"	"0.13488614559173584"	"0.2503950297832489"	"0.02400163747370243"	"0.028478054329752922"
"CA2"	"-0.201446533203125"	"1.821311746350421e-9"	"0.1980534791946411"	"0.22025418281555176"	"0.049799345433712006"	"0.05705266818404198"
"CA3"	"-3.145237445831299"	"0"	"0.02475668489933014"	"0.16456836462020874"	"0.004557847511023283"	"0.039621300995349884"
"CA4"	"0.6269130706787109"	"4.00324761210583e-26"	"0.11022394150495529"	"0.11787892878055573"	"0.032818082720041275"	"0.02137419581413269"
"CA5B"	"-0.7029821872711182"	"0"	"0.34597939252853394"	"0.6113631129264832"	"0.0809207409620285"	"0.12857317924499512"
"CA5BP1"	"-3.2036447525024414"	"0"	"0.00793725810945034"	"0.10816045850515366"	"0.001395247527398169"	"0.012781131081283092"
"CA8"	"-2.596162796020508"	"0"	"0.02919776923954487"	"0.14687292277812958"	"0.0053610107861459255"	"0.03198673948645592"
"CAAP1"	"-0.6058437824249268"	"5.103410933438222e-303"	"0.41727298498153687"	"0.7002225518226624"	"0.10448727011680603"	"0.15496793389320374"
"CAB39"	"0.4077199697494507"	"3.26002506592642e-182"	"0.681281328201294"	"0.7561632394790649"	"0.29770544171333313"	"0.23221924901008606"
"CAB39L"	"0.39742398262023926"	"2.563628649299688e-111"	"0.5826325416564941"	"0.6029953956604004"	"0.21063776314258575"	"0.1638256013393402"
"CABCOCO1"	"-0.31888294219970703"	"5.681871805266645e-24"	"0.1903052031993866"	"0.29544490575790405"	"0.03274926915764809"	"0.04068747162818909"
